"price","screensize","memorygb","color","cellular","respID","qID","altID","obsID"
"$549","7.9 in","256 GB","Space Grey","WiFi + Cellular",471,3,1,3763
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",471,3,2,3763
"$529","10.2 in","64 GB","Silver","WiFi + Cellular",471,3,3,3763
"$399","10.2 in","256 GB","Rose Gold","WiFi only",471,3,4,3763
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",471,4,1,3764
"$329","10.2 in","256 GB","Rose Gold","WiFi only",471,4,2,3764
"$549","7.9 in","128 GB","Rose Gold","WiFi only",471,4,3,3764
"$529","10.2 in","128 GB","Silver","WiFi only",471,4,4,3764
"$399","7.9 in","128 GB","Space Grey","WiFi + Cellular",471,5,1,3765
"$429","7.9 in","64 GB","Silver","WiFi + Cellular",471,5,2,3765
"$429","10.2 in","32 GB","Silver","WiFi only",471,5,3,3765
"$679","7.9 in","32 GB","Rose Gold","WiFi + Cellular",471,5,4,3765
"$549","10.2 in","32 GB","Space Grey","WiFi + Cellular",471,6,1,3766
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",471,6,2,3766
"$529","10.2 in","32 GB","Rose Gold","WiFi only",471,6,3,3766
"$459","7.9 in","64 GB","Rose Gold","WiFi + Cellular",471,6,4,3766
"$459","10.2 in","128 GB","Rose Gold","WiFi + Cellular",471,7,1,3767
"$549","7.9 in","128 GB","Rose Gold","WiFi only",471,7,2,3767
"$459","10.2 in","64 GB","Rose Gold","WiFi + Cellular",471,7,3,3767
"$559","10.2 in","64 GB","Space Grey","WiFi only",471,7,4,3767
"$679","10.2 in","256 GB","Space Grey","WiFi + Cellular",471,8,1,3768
"$399","10.2 in","32 GB","Silver","WiFi only",471,8,2,3768
"$429","7.9 in","256 GB","Silver","WiFi + Cellular",471,8,3,3768
"$549","10.2 in","128 GB","Space Grey","WiFi only",471,8,4,3768
"$429","7.9 in","256 GB","Silver","WiFi + Cellular",472,1,1,3769
"$529","10.2 in","256 GB","Silver","WiFi only",472,1,2,3769
"$559","10.2 in","256 GB","Silver","WiFi only",472,1,3,3769
"$529","10.2 in","128 GB","Rose Gold","WiFi only",472,1,4,3769
"$679","7.9 in","64 GB","Space Grey","WiFi + Cellular",472,2,1,3770
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",472,2,2,3770
"$529","10.2 in","128 GB","Silver","WiFi only",472,2,3,3770
"$549","7.9 in","256 GB","Rose Gold","WiFi + Cellular",472,2,4,3770
"$549","7.9 in","128 GB","Rose Gold","WiFi + Cellular",472,3,1,3771
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",472,3,2,3771
"$529","7.9 in","64 GB","Silver","WiFi only",472,3,3,3771
"$559","7.9 in","64 GB","Space Grey","WiFi only",472,3,4,3771
"$429","7.9 in","256 GB","Space Grey","WiFi only",472,4,1,3772
"$549","7.9 in","64 GB","Space Grey","WiFi only",472,4,2,3772
"$529","7.9 in","32 GB","Silver","WiFi only",472,4,3,3772
"$549","7.9 in","64 GB","Silver","WiFi only",472,4,4,3772
"$679","7.9 in","32 GB","Silver","WiFi only",472,5,1,3773
"$529","10.2 in","64 GB","Rose Gold","WiFi only",472,5,2,3773
"$559","10.2 in","64 GB","Silver","WiFi only",472,5,3,3773
"$529","10.2 in","128 GB","Rose Gold","WiFi + Cellular",472,5,4,3773
"$429","10.2 in","64 GB","Silver","WiFi + Cellular",472,6,1,3774
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",472,6,2,3774
"$529","10.2 in","128 GB","Space Grey","WiFi + Cellular",472,6,3,3774
"$679","7.9 in","64 GB","Rose Gold","WiFi only",472,6,4,3774
"$559","7.9 in","128 GB","Rose Gold","WiFi + Cellular",472,7,1,3775
"$529","10.2 in","32 GB","Silver","WiFi + Cellular",472,7,2,3775
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",472,7,3,3775
"$429","10.2 in","32 GB","Silver","WiFi only",472,7,4,3775
"$559","7.9 in","64 GB","Rose Gold","WiFi only",472,8,1,3776
"$529","7.9 in","64 GB","Space Grey","WiFi only",472,8,2,3776
"$549","10.2 in","128 GB","Space Grey","WiFi only",472,8,3,3776
"$429","10.2 in","128 GB","Rose Gold","WiFi + Cellular",472,8,4,3776
"$329","7.9 in","128 GB","Rose Gold","WiFi only",473,1,1,3777
"$329","10.2 in","128 GB","Rose Gold","WiFi + Cellular",473,1,2,3777
"$559","7.9 in","32 GB","Silver","WiFi only",473,1,3,3777
"$529","10.2 in","128 GB","Silver","WiFi + Cellular",473,1,4,3777
"$459","7.9 in","256 GB","Silver","WiFi + Cellular",473,2,1,3778
"$549","10.2 in","64 GB","Rose Gold","WiFi only",473,2,2,3778
"$429","7.9 in","128 GB","Rose Gold","WiFi only",473,2,3,3778
"$549","7.9 in","64 GB","Space Grey","WiFi + Cellular",473,2,4,3778
"$549","10.2 in","32 GB","Silver","WiFi + Cellular",473,3,1,3779
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",473,3,2,3779
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",473,3,3,3779
"$529","10.2 in","128 GB","Silver","WiFi + Cellular",473,3,4,3779
"$529","7.9 in","32 GB","Rose Gold","WiFi + Cellular",473,4,1,3780
"$549","10.2 in","256 GB","Silver","WiFi only",473,4,2,3780
"$559","7.9 in","256 GB","Silver","WiFi only",473,4,3,3780
"$529","10.2 in","128 GB","Space Grey","WiFi only",473,4,4,3780
"$399","10.2 in","128 GB","Space Grey","WiFi + Cellular",473,5,1,3781
"$429","10.2 in","64 GB","Rose Gold","WiFi only",473,5,2,3781
"$549","10.2 in","256 GB","Silver","WiFi + Cellular",473,5,3,3781
"$459","10.2 in","256 GB","Rose Gold","WiFi + Cellular",473,5,4,3781
"$559","10.2 in","128 GB","Space Grey","WiFi + Cellular",473,6,1,3782
"$459","7.9 in","256 GB","Silver","WiFi only",473,6,2,3782
"$679","7.9 in","128 GB","Rose Gold","WiFi only",473,6,3,3782
"$679","7.9 in","32 GB","Silver","WiFi only",473,6,4,3782
"$329","7.9 in","64 GB","Silver","WiFi only",473,7,1,3783
"$429","10.2 in","64 GB","Space Grey","WiFi + Cellular",473,7,2,3783
"$529","10.2 in","256 GB","Space Grey","WiFi + Cellular",473,7,3,3783
"$429","7.9 in","64 GB","Silver","WiFi only",473,7,4,3783
"$549","7.9 in","64 GB","Space Grey","WiFi only",473,8,1,3784
"$529","10.2 in","32 GB","Space Grey","WiFi + Cellular",473,8,2,3784
"$329","10.2 in","64 GB","Silver","WiFi + Cellular",473,8,3,3784
"$679","7.9 in","256 GB","Space Grey","WiFi only",473,8,4,3784
"$559","10.2 in","32 GB","Rose Gold","WiFi only",474,1,1,3785
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",474,1,2,3785
"$549","7.9 in","32 GB","Rose Gold","WiFi only",474,1,3,3785
"$679","7.9 in","256 GB","Rose Gold","WiFi only",474,1,4,3785
"$549","7.9 in","256 GB","Rose Gold","WiFi only",474,2,1,3786
"$329","10.2 in","128 GB","Rose Gold","WiFi only",474,2,2,3786
"$549","10.2 in","32 GB","Rose Gold","WiFi only",474,2,3,3786
"$329","7.9 in","32 GB","Rose Gold","WiFi + Cellular",474,2,4,3786
"$559","7.9 in","64 GB","Silver","WiFi + Cellular",474,3,1,3787
"$679","7.9 in","64 GB","Space Grey","WiFi only",474,3,2,3787
"$459","10.2 in","64 GB","Space Grey","WiFi only",474,3,3,3787
"$459","10.2 in","64 GB","Silver","WiFi only",474,3,4,3787
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",474,4,1,3788
"$559","10.2 in","64 GB","Silver","WiFi only",474,4,2,3788
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",474,4,3,3788
"$399","10.2 in","128 GB","Silver","WiFi + Cellular",474,4,4,3788
"$529","7.9 in","256 GB","Space Grey","WiFi only",474,5,1,3789
"$679","10.2 in","32 GB","Space Grey","WiFi + Cellular",474,5,2,3789
"$559","10.2 in","32 GB","Space Grey","WiFi only",474,5,3,3789
"$459","10.2 in","64 GB","Silver","WiFi only",474,5,4,3789
"$549","7.9 in","256 GB","Rose Gold","WiFi only",474,6,1,3790
"$329","7.9 in","32 GB","Rose Gold","WiFi + Cellular",474,6,2,3790
"$329","10.2 in","128 GB","Silver","WiFi only",474,6,3,3790
"$329","7.9 in","256 GB","Silver","WiFi only",474,6,4,3790
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",474,7,1,3791
"$429","10.2 in","256 GB","Space Grey","WiFi + Cellular",474,7,2,3791
"$329","7.9 in","128 GB","Silver","WiFi + Cellular",474,7,3,3791
"$399","10.2 in","64 GB","Space Grey","WiFi only",474,7,4,3791
"$529","10.2 in","32 GB","Silver","WiFi only",474,8,1,3792
"$549","7.9 in","32 GB","Silver","WiFi only",474,8,2,3792
"$329","7.9 in","64 GB","Space Grey","WiFi only",474,8,3,3792
"$559","7.9 in","32 GB","Rose Gold","WiFi + Cellular",474,8,4,3792
"$329","10.2 in","256 GB","Silver","WiFi + Cellular",475,1,1,3793
"$559","10.2 in","32 GB","Space Grey","WiFi only",475,1,2,3793
"$679","10.2 in","32 GB","Space Grey","WiFi only",475,1,3,3793
"$399","7.9 in","256 GB","Rose Gold","WiFi + Cellular",475,1,4,3793
"$399","7.9 in","64 GB","Rose Gold","WiFi + Cellular",475,2,1,3794
"$329","10.2 in","256 GB","Silver","WiFi only",475,2,2,3794
"$459","7.9 in","256 GB","Space Grey","WiFi only",475,2,3,3794
"$549","10.2 in","128 GB","Space Grey","WiFi only",475,2,4,3794
"$529","10.2 in","256 GB","Space Grey","WiFi only",475,3,1,3795
"$529","10.2 in","32 GB","Space Grey","WiFi + Cellular",475,3,2,3795
"$429","7.9 in","64 GB","Rose Gold","WiFi + Cellular",475,3,3,3795
"$329","7.9 in","128 GB","Silver","WiFi only",475,3,4,3795
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",475,4,1,3796
"$399","10.2 in","256 GB","Space Grey","WiFi + Cellular",475,4,2,3796
"$459","10.2 in","32 GB","Rose Gold","WiFi only",475,4,3,3796
"$459","10.2 in","32 GB","Silver","WiFi only",475,4,4,3796
"$679","7.9 in","128 GB","Rose Gold","WiFi only",475,5,1,3797
"$459","7.9 in","128 GB","Rose Gold","WiFi + Cellular",475,5,2,3797
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",475,5,3,3797
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",475,5,4,3797
"$529","7.9 in","32 GB","Rose Gold","WiFi only",475,6,1,3798
"$329","10.2 in","32 GB","Rose Gold","WiFi only",475,6,2,3798
"$399","7.9 in","64 GB","Silver","WiFi only",475,6,3,3798
"$329","7.9 in","64 GB","Silver","WiFi only",475,6,4,3798
"$399","10.2 in","32 GB","Rose Gold","WiFi + Cellular",475,7,1,3799
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",475,7,2,3799
"$429","7.9 in","32 GB","Silver","WiFi only",475,7,3,3799
"$329","10.2 in","32 GB","Space Grey","WiFi only",475,7,4,3799
"$399","7.9 in","128 GB","Space Grey","WiFi + Cellular",475,8,1,3800
"$679","7.9 in","256 GB","Space Grey","WiFi + Cellular",475,8,2,3800
"$429","7.9 in","64 GB","Rose Gold","WiFi only",475,8,3,3800
"$459","7.9 in","64 GB","Space Grey","WiFi only",475,8,4,3800
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",476,1,1,3801
"$459","7.9 in","32 GB","Rose Gold","WiFi only",476,1,2,3801
"$549","10.2 in","128 GB","Silver","WiFi + Cellular",476,1,3,3801
"$459","10.2 in","256 GB","Silver","WiFi only",476,1,4,3801
"$429","10.2 in","32 GB","Space Grey","WiFi only",476,2,1,3802
"$399","7.9 in","64 GB","Space Grey","WiFi + Cellular",476,2,2,3802
"$429","7.9 in","32 GB","Silver","WiFi only",476,2,3,3802
"$429","10.2 in","256 GB","Rose Gold","WiFi only",476,2,4,3802
"$679","7.9 in","128 GB","Rose Gold","WiFi + Cellular",476,3,1,3803
"$679","7.9 in","256 GB","Silver","WiFi only",476,3,2,3803
"$329","10.2 in","32 GB","Space Grey","WiFi only",476,3,3,3803
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",476,3,4,3803
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",476,4,1,3804
"$679","7.9 in","128 GB","Silver","WiFi + Cellular",476,4,2,3804
"$679","10.2 in","256 GB","Space Grey","WiFi + Cellular",476,4,3,3804
"$559","10.2 in","128 GB","Rose Gold","WiFi only",476,4,4,3804
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",476,5,1,3805
"$399","10.2 in","64 GB","Rose Gold","WiFi only",476,5,2,3805
"$459","7.9 in","256 GB","Rose Gold","WiFi + Cellular",476,5,3,3805
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",476,5,4,3805
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",476,6,1,3806
"$429","10.2 in","128 GB","Space Grey","WiFi only",476,6,2,3806
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",476,6,3,3806
"$329","10.2 in","256 GB","Rose Gold","WiFi only",476,6,4,3806
"$429","7.9 in","256 GB","Space Grey","WiFi + Cellular",476,7,1,3807
"$399","10.2 in","128 GB","Space Grey","WiFi only",476,7,2,3807
"$549","7.9 in","64 GB","Rose Gold","WiFi only",476,7,3,3807
"$559","7.9 in","256 GB","Rose Gold","WiFi only",476,7,4,3807
"$459","10.2 in","64 GB","Silver","WiFi only",476,8,1,3808
"$429","10.2 in","128 GB","Space Grey","WiFi + Cellular",476,8,2,3808
"$459","10.2 in","256 GB","Rose Gold","WiFi only",476,8,3,3808
"$679","7.9 in","64 GB","Silver","WiFi + Cellular",476,8,4,3808
"$329","10.2 in","256 GB","Rose Gold","WiFi + Cellular",477,1,1,3809
"$429","10.2 in","256 GB","Rose Gold","WiFi only",477,1,2,3809
"$559","7.9 in","128 GB","Rose Gold","WiFi + Cellular",477,1,3,3809
"$679","7.9 in","64 GB","Space Grey","WiFi only",477,1,4,3809
"$549","7.9 in","128 GB","Space Grey","WiFi + Cellular",477,2,1,3810
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",477,2,2,3810
"$429","10.2 in","64 GB","Rose Gold","WiFi only",477,2,3,3810
"$559","7.9 in","128 GB","Silver","WiFi only",477,2,4,3810
"$549","10.2 in","256 GB","Rose Gold","WiFi only",477,3,1,3811
"$429","10.2 in","256 GB","Rose Gold","WiFi only",477,3,2,3811
"$399","7.9 in","64 GB","Rose Gold","WiFi + Cellular",477,3,3,3811
"$459","7.9 in","128 GB","Space Grey","WiFi only",477,3,4,3811
"$429","7.9 in","256 GB","Silver","WiFi + Cellular",477,4,1,3812
"$549","7.9 in","64 GB","Rose Gold","WiFi + Cellular",477,4,2,3812
"$549","7.9 in","64 GB","Space Grey","WiFi only",477,4,3,3812
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",477,4,4,3812
"$679","7.9 in","32 GB","Rose Gold","WiFi + Cellular",477,5,1,3813
"$399","7.9 in","64 GB","Rose Gold","WiFi + Cellular",477,5,2,3813
"$679","10.2 in","128 GB","Space Grey","WiFi + Cellular",477,5,3,3813
"$429","7.9 in","128 GB","Rose Gold","WiFi only",477,5,4,3813
"$459","7.9 in","256 GB","Space Grey","WiFi + Cellular",477,6,1,3814
"$559","10.2 in","32 GB","Silver","WiFi only",477,6,2,3814
"$529","7.9 in","256 GB","Rose Gold","WiFi only",477,6,3,3814
"$679","10.2 in","256 GB","Space Grey","WiFi only",477,6,4,3814
"$679","10.2 in","128 GB","Rose Gold","WiFi only",477,7,1,3815
"$329","10.2 in","128 GB","Rose Gold","WiFi + Cellular",477,7,2,3815
"$559","10.2 in","32 GB","Space Grey","WiFi + Cellular",477,7,3,3815
"$329","7.9 in","128 GB","Silver","WiFi only",477,7,4,3815
"$459","10.2 in","64 GB","Space Grey","WiFi only",477,8,1,3816
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",477,8,2,3816
"$459","10.2 in","64 GB","Space Grey","WiFi + Cellular",477,8,3,3816
"$399","10.2 in","64 GB","Rose Gold","WiFi + Cellular",477,8,4,3816
"$679","10.2 in","256 GB","Silver","WiFi only",478,1,1,3817
"$399","7.9 in","128 GB","Rose Gold","WiFi + Cellular",478,1,2,3817
"$559","10.2 in","256 GB","Space Grey","WiFi only",478,1,3,3817
"$679","10.2 in","32 GB","Space Grey","WiFi only",478,1,4,3817
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",478,2,1,3818
"$399","7.9 in","64 GB","Space Grey","WiFi + Cellular",478,2,2,3818
"$399","7.9 in","64 GB","Silver","WiFi + Cellular",478,2,3,3818
"$399","7.9 in","32 GB","Space Grey","WiFi only",478,2,4,3818
"$429","7.9 in","32 GB","Silver","WiFi + Cellular",478,3,1,3819
"$329","10.2 in","128 GB","Rose Gold","WiFi only",478,3,2,3819
"$559","7.9 in","256 GB","Space Grey","WiFi + Cellular",478,3,3,3819
"$329","10.2 in","128 GB","Space Grey","WiFi only",478,3,4,3819
"$529","10.2 in","32 GB","Silver","WiFi + Cellular",478,4,1,3820
"$559","10.2 in","64 GB","Space Grey","WiFi only",478,4,2,3820
"$459","10.2 in","32 GB","Silver","WiFi only",478,4,3,3820
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",478,4,4,3820
"$559","10.2 in","64 GB","Silver","WiFi only",478,5,1,3821
"$329","10.2 in","32 GB","Silver","WiFi + Cellular",478,5,2,3821
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",478,5,3,3821
"$529","7.9 in","128 GB","Space Grey","WiFi only",478,5,4,3821
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",478,6,1,3822
"$559","7.9 in","128 GB","Silver","WiFi only",478,6,2,3822
"$679","10.2 in","64 GB","Space Grey","WiFi only",478,6,3,3822
"$329","10.2 in","64 GB","Space Grey","WiFi only",478,6,4,3822
"$329","7.9 in","128 GB","Rose Gold","WiFi + Cellular",478,7,1,3823
"$459","10.2 in","256 GB","Space Grey","WiFi + Cellular",478,7,2,3823
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",478,7,3,3823
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",478,7,4,3823
"$429","10.2 in","64 GB","Space Grey","WiFi only",478,8,1,3824
"$549","7.9 in","64 GB","Silver","WiFi + Cellular",478,8,2,3824
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",478,8,3,3824
"$329","10.2 in","256 GB","Space Grey","WiFi + Cellular",478,8,4,3824
"$399","7.9 in","64 GB","Rose Gold","WiFi only",479,1,1,3825
"$679","7.9 in","256 GB","Space Grey","WiFi only",479,1,2,3825
"$329","7.9 in","32 GB","Silver","WiFi + Cellular",479,1,3,3825
"$329","7.9 in","32 GB","Space Grey","WiFi only",479,1,4,3825
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",479,2,1,3826
"$559","7.9 in","32 GB","Silver","WiFi only",479,2,2,3826
"$559","10.2 in","64 GB","Space Grey","WiFi + Cellular",479,2,3,3826
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",479,2,4,3826
"$399","7.9 in","256 GB","Rose Gold","WiFi only",479,3,1,3827
"$399","10.2 in","64 GB","Silver","WiFi only",479,3,2,3827
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",479,3,3,3827
"$559","10.2 in","256 GB","Space Grey","WiFi + Cellular",479,3,4,3827
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",479,4,1,3828
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",479,4,2,3828
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",479,4,3,3828
"$559","10.2 in","64 GB","Rose Gold","WiFi only",479,4,4,3828
"$529","7.9 in","32 GB","Rose Gold","WiFi only",479,5,1,3829
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",479,5,2,3829
"$329","7.9 in","128 GB","Space Grey","WiFi only",479,5,3,3829
"$399","10.2 in","256 GB","Rose Gold","WiFi + Cellular",479,5,4,3829
"$329","10.2 in","32 GB","Silver","WiFi + Cellular",479,6,1,3830
"$429","10.2 in","32 GB","Space Grey","WiFi only",479,6,2,3830
"$399","7.9 in","128 GB","Rose Gold","WiFi only",479,6,3,3830
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",479,6,4,3830
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",479,7,1,3831
"$679","7.9 in","256 GB","Space Grey","WiFi only",479,7,2,3831
"$549","10.2 in","128 GB","Space Grey","WiFi + Cellular",479,7,3,3831
"$459","10.2 in","256 GB","Silver","WiFi + Cellular",479,7,4,3831
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",479,8,1,3832
"$679","7.9 in","256 GB","Silver","WiFi only",479,8,2,3832
"$459","10.2 in","256 GB","Silver","WiFi + Cellular",479,8,3,3832
"$429","10.2 in","64 GB","Space Grey","WiFi only",479,8,4,3832
"$529","7.9 in","64 GB","Space Grey","WiFi + Cellular",480,1,1,3833
"$549","7.9 in","32 GB","Silver","WiFi only",480,1,2,3833
"$549","10.2 in","64 GB","Rose Gold","WiFi only",480,1,3,3833
"$429","10.2 in","128 GB","Silver","WiFi + Cellular",480,1,4,3833
"$329","10.2 in","128 GB","Rose Gold","WiFi + Cellular",480,2,1,3834
"$559","7.9 in","32 GB","Silver","WiFi only",480,2,2,3834
"$399","10.2 in","128 GB","Silver","WiFi only",480,2,3,3834
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",480,2,4,3834
"$559","10.2 in","256 GB","Silver","WiFi + Cellular",480,3,1,3835
"$679","10.2 in","256 GB","Silver","WiFi only",480,3,2,3835
"$559","10.2 in","32 GB","Rose Gold","WiFi only",480,3,3,3835
"$679","10.2 in","128 GB","Space Grey","WiFi only",480,3,4,3835
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",480,4,1,3836
"$529","10.2 in","256 GB","Silver","WiFi only",480,4,2,3836
"$399","10.2 in","32 GB","Silver","WiFi + Cellular",480,4,3,3836
"$549","7.9 in","256 GB","Silver","WiFi only",480,4,4,3836
"$429","7.9 in","256 GB","Silver","WiFi only",480,5,1,3837
"$549","7.9 in","32 GB","Space Grey","WiFi + Cellular",480,5,2,3837
"$459","10.2 in","64 GB","Rose Gold","WiFi only",480,5,3,3837
"$459","10.2 in","32 GB","Silver","WiFi only",480,5,4,3837
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",480,6,1,3838
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",480,6,2,3838
"$329","10.2 in","64 GB","Rose Gold","WiFi only",480,6,3,3838
"$399","10.2 in","128 GB","Space Grey","WiFi only",480,6,4,3838
"$559","10.2 in","256 GB","Silver","WiFi only",480,7,1,3839
"$549","10.2 in","256 GB","Silver","WiFi only",480,7,2,3839
"$559","10.2 in","64 GB","Space Grey","WiFi + Cellular",480,7,3,3839
"$429","7.9 in","256 GB","Space Grey","WiFi + Cellular",480,7,4,3839
"$549","7.9 in","64 GB","Silver","WiFi + Cellular",480,8,1,3840
"$429","7.9 in","256 GB","Space Grey","WiFi only",480,8,2,3840
"$399","10.2 in","64 GB","Rose Gold","WiFi only",480,8,3,3840
"$679","10.2 in","128 GB","Silver","WiFi + Cellular",480,8,4,3840
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",481,1,1,3841
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",481,1,2,3841
"$329","7.9 in","32 GB","Space Grey","WiFi only",481,1,3,3841
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",481,1,4,3841
"$429","10.2 in","128 GB","Space Grey","WiFi only",481,2,1,3842
"$559","10.2 in","32 GB","Rose Gold","WiFi only",481,2,2,3842
"$549","7.9 in","64 GB","Rose Gold","WiFi only",481,2,3,3842
"$549","7.9 in","256 GB","Silver","WiFi + Cellular",481,2,4,3842
"$429","10.2 in","64 GB","Silver","WiFi + Cellular",481,3,1,3843
"$549","10.2 in","64 GB","Rose Gold","WiFi + Cellular",481,3,2,3843
"$429","7.9 in","256 GB","Silver","WiFi + Cellular",481,3,3,3843
"$429","10.2 in","32 GB","Silver","WiFi only",481,3,4,3843
"$529","7.9 in","64 GB","Rose Gold","WiFi + Cellular",481,4,1,3844
"$459","10.2 in","256 GB","Rose Gold","WiFi + Cellular",481,4,2,3844
"$329","10.2 in","32 GB","Rose Gold","WiFi + Cellular",481,4,3,3844
"$329","10.2 in","128 GB","Space Grey","WiFi + Cellular",481,4,4,3844
"$559","7.9 in","32 GB","Rose Gold","WiFi + Cellular",481,5,1,3845
