"type","price","freshness","respID","qID","altID","obsID"
"Honeycrisp",1.5,"Poor",346,5,1,2075
"Red Delicious",1.5,"Excellent",346,5,2,2075
"Honeycrisp",4,"Average",346,6,1,2076
"Pink Lady",2,"Poor",346,6,2,2076
"Honeycrisp",4,"Excellent",347,1,1,2077
"Red Delicious",1,"Poor",347,1,2,2077
"Pink Lady",4,"Average",347,2,1,2078
"Fuji",1.5,"Excellent",347,2,2,2078
"Red Delicious",4,"Excellent",347,3,1,2079
"Fuji",2,"Excellent",347,3,2,2079
"Gala",1,"Average",347,4,1,2080
"Honeycrisp",4,"Excellent",347,4,2,2080
"Gala",3.5,"Average",347,5,1,2081
"Honeycrisp",1,"Poor",347,5,2,2081
"Pink Lady",1,"Poor",347,6,1,2082
"Honeycrisp",2.5,"Average",347,6,2,2082
"Red Delicious",2,"Excellent",348,1,1,2083
"Fuji",1,"Poor",348,1,2,2083
"Red Delicious",4,"Poor",348,2,1,2084
"Fuji",1.5,"Excellent",348,2,2,2084
"Fuji",3,"Excellent",348,3,1,2085
"Gala",1.5,"Average",348,3,2,2085
"Honeycrisp",2.5,"Poor",348,4,1,2086
"Red Delicious",3,"Poor",348,4,2,2086
"Pink Lady",3.5,"Excellent",348,5,1,2087
"Red Delicious",1,"Poor",348,5,2,2087
"Honeycrisp",1,"Average",348,6,1,2088
"Red Delicious",3.5,"Average",348,6,2,2088
"Red Delicious",4,"Poor",349,1,1,2089
"Gala",2.5,"Average",349,1,2,2089
"Pink Lady",3,"Average",349,2,1,2090
"Pink Lady",3,"Poor",349,2,2,2090
"Honeycrisp",4,"Excellent",349,3,1,2091
"Fuji",1.5,"Average",349,3,2,2091
"Gala",2.5,"Average",349,4,1,2092
"Gala",4,"Average",349,4,2,2092
"Gala",4,"Average",349,5,1,2093
"Red Delicious",2.5,"Excellent",349,5,2,2093
"Red Delicious",1.5,"Excellent",349,6,1,2094
"Honeycrisp",1.5,"Poor",349,6,2,2094
"Pink Lady",2.5,"Excellent",350,1,1,2095
"Honeycrisp",3.5,"Excellent",350,1,2,2095
"Gala",3,"Average",350,2,1,2096
"Pink Lady",1,"Excellent",350,2,2,2096
"Gala",2.5,"Excellent",350,3,1,2097
"Pink Lady",2,"Excellent",350,3,2,2097
"Red Delicious",1.5,"Excellent",350,4,1,2098
"Pink Lady",4,"Poor",350,4,2,2098
"Fuji",1.5,"Excellent",350,5,1,2099
"Gala",2.5,"Excellent",350,5,2,2099
"Honeycrisp",3.5,"Poor",350,6,1,2100
"Pink Lady",1.5,"Excellent",350,6,2,2100
"Gala",2,"Excellent",351,1,1,2101
"Honeycrisp",2,"Average",351,1,2,2101
"Honeycrisp",1.5,"Poor",351,2,1,2102
"Pink Lady",2,"Poor",351,2,2,2102
"Pink Lady",3,"Poor",351,3,1,2103
"Pink Lady",1,"Average",351,3,2,2103
"Honeycrisp",3,"Average",351,4,1,2104
"Honeycrisp",4,"Poor",351,4,2,2104
"Honeycrisp",3,"Average",351,5,1,2105
"Red Delicious",1.5,"Excellent",351,5,2,2105
"Fuji",2.5,"Excellent",351,6,1,2106
"Fuji",3.5,"Excellent",351,6,2,2106
"Honeycrisp",1,"Average",352,1,1,2107
"Red Delicious",1.5,"Average",352,1,2,2107
"Honeycrisp",3.5,"Average",352,2,1,2108
"Fuji",1.5,"Average",352,2,2,2108
"Pink Lady",1,"Average",352,3,1,2109
"Gala",1.5,"Excellent",352,3,2,2109
"Red Delicious",4,"Poor",352,4,1,2110
"Fuji",3.5,"Excellent",352,4,2,2110
"Pink Lady",3,"Average",352,5,1,2111
"Honeycrisp",1,"Average",352,5,2,2111
"Red Delicious",3,"Poor",352,6,1,2112
"Red Delicious",3.5,"Poor",352,6,2,2112
"Gala",1.5,"Excellent",353,1,1,2113
"Gala",1,"Excellent",353,1,2,2113
"Honeycrisp",3,"Poor",353,2,1,2114
"Red Delicious",3.5,"Average",353,2,2,2114
"Fuji",4,"Average",353,3,1,2115
"Pink Lady",3.5,"Excellent",353,3,2,2115
"Gala",4,"Average",353,4,1,2116
"Gala",3.5,"Poor",353,4,2,2116
"Red Delicious",3.5,"Average",353,5,1,2117
"Red Delicious",1.5,"Average",353,5,2,2117
"Red Delicious",4,"Average",353,6,1,2118
"Red Delicious",2.5,"Poor",353,6,2,2118
"Pink Lady",1,"Average",354,1,1,2119
"Pink Lady",3,"Average",354,1,2,2119
"Gala",2.5,"Excellent",354,2,1,2120
"Gala",2,"Excellent",354,2,2,2120
"Gala",3,"Average",354,3,1,2121
"Honeycrisp",2,"Poor",354,3,2,2121
"Red Delicious",1,"Poor",354,4,1,2122
"Honeycrisp",1,"Poor",354,4,2,2122
"Gala",3,"Poor",354,5,1,2123
"Red Delicious",2,"Excellent",354,5,2,2123
"Red Delicious",3,"Excellent",354,6,1,2124
"Fuji",2,"Poor",354,6,2,2124
"Honeycrisp",3.5,"Excellent",355,1,1,2125
"Gala",2.5,"Average",355,1,2,2125
"Fuji",3.5,"Excellent",355,2,1,2126
"Gala",3.5,"Average",355,2,2,2126
"Honeycrisp",3.5,"Excellent",355,3,1,2127
"Honeycrisp",3.5,"Excellent",355,3,2,2127
"Honeycrisp",2.5,"Average",355,4,1,2128
"Honeycrisp",2,"Poor",355,4,2,2128
"Honeycrisp",3.5,"Poor",355,5,1,2129
"Pink Lady",3.5,"Excellent",355,5,2,2129
"Pink Lady",1.5,"Average",355,6,1,2130
"Honeycrisp",3.5,"Poor",355,6,2,2130
"Red Delicious",2,"Excellent",356,1,1,2131
"Pink Lady",1,"Average",356,1,2,2131
"Fuji",3,"Average",356,2,1,2132
"Fuji",3.5,"Excellent",356,2,2,2132
"Honeycrisp",1,"Average",356,3,1,2133
"Red Delicious",4,"Excellent",356,3,2,2133
"Pink Lady",3,"Excellent",356,4,1,2134
"Fuji",1.5,"Excellent",356,4,2,2134
"Honeycrisp",2.5,"Excellent",356,5,1,2135
"Gala",2,"Average",356,5,2,2135
"Honeycrisp",1,"Average",356,6,1,2136
"Fuji",3.5,"Average",356,6,2,2136
"Gala",2.5,"Average",357,1,1,2137
"Honeycrisp",2,"Average",357,1,2,2137
"Red Delicious",3.5,"Excellent",357,2,1,2138
"Pink Lady",3.5,"Average",357,2,2,2138
"Pink Lady",1.5,"Excellent",357,3,1,2139
"Red Delicious",3,"Poor",357,3,2,2139
"Pink Lady",2,"Poor",357,4,1,2140
"Pink Lady",2,"Average",357,4,2,2140
"Fuji",1,"Poor",357,5,1,2141
"Red Delicious",2.5,"Average",357,5,2,2141
"Pink Lady",3.5,"Average",357,6,1,2142
"Gala",3,"Average",357,6,2,2142
"Red Delicious",2,"Average",358,1,1,2143
"Gala",1,"Excellent",358,1,2,2143
"Fuji",4,"Excellent",358,2,1,2144
"Fuji",1.5,"Poor",358,2,2,2144
"Pink Lady",3.5,"Poor",358,3,1,2145
"Pink Lady",3.5,"Average",358,3,2,2145
"Gala",3.5,"Poor",358,4,1,2146
"Pink Lady",2.5,"Poor",358,4,2,2146
"Pink Lady",2,"Poor",358,5,1,2147
"Honeycrisp",4,"Excellent",358,5,2,2147
"Pink Lady",2,"Excellent",358,6,1,2148
"Gala",3,"Excellent",358,6,2,2148
"Gala",1,"Excellent",359,1,1,2149
"Gala",3,"Poor",359,1,2,2149
"Honeycrisp",4,"Poor",359,2,1,2150
"Fuji",2,"Excellent",359,2,2,2150
"Fuji",2.5,"Excellent",359,3,1,2151
"Honeycrisp",3,"Average",359,3,2,2151
"Honeycrisp",2.5,"Excellent",359,4,1,2152
"Gala",4,"Average",359,4,2,2152
"Gala",1.5,"Excellent",359,5,1,2153
"Red Delicious",2.5,"Excellent",359,5,2,2153
"Pink Lady",1.5,"Average",359,6,1,2154
"Fuji",2,"Average",359,6,2,2154
"Honeycrisp",1,"Excellent",360,1,1,2155
"Red Delicious",2.5,"Average",360,1,2,2155
"Honeycrisp",2,"Average",360,2,1,2156
"Fuji",3,"Poor",360,2,2,2156
"Honeycrisp",3.5,"Poor",360,3,1,2157
"Honeycrisp",3.5,"Average",360,3,2,2157
"Gala",3,"Poor",360,4,1,2158
"Fuji",1,"Poor",360,4,2,2158
"Honeycrisp",1,"Poor",360,5,1,2159
"Honeycrisp",2,"Poor",360,5,2,2159
"Honeycrisp",1,"Excellent",360,6,1,2160
"Fuji",1.5,"Excellent",360,6,2,2160
"Pink Lady",1,"Poor",361,1,1,2161
"Red Delicious",1.5,"Poor",361,1,2,2161
"Gala",3.5,"Excellent",361,2,1,2162
"Pink Lady",2,"Poor",361,2,2,2162
"Gala",2.5,"Average",361,3,1,2163
"Gala",3,"Poor",361,3,2,2163
"Red Delicious",1,"Excellent",361,4,1,2164
"Fuji",4,"Poor",361,4,2,2164
"Fuji",4,"Poor",361,5,1,2165
"Gala",2,"Average",361,5,2,2165
"Pink Lady",2,"Excellent",361,6,1,2166
"Honeycrisp",1.5,"Excellent",361,6,2,2166
"Red Delicious",3,"Excellent",362,1,1,2167
"Red Delicious",2.5,"Poor",362,1,2,2167
"Gala",3.5,"Excellent",362,2,1,2168
"Red Delicious",1,"Excellent",362,2,2,2168
"Honeycrisp",1,"Poor",362,3,1,2169
"Honeycrisp",3,"Excellent",362,3,2,2169
"Red Delicious",4,"Average",362,4,1,2170
"Pink Lady",3.5,"Poor",362,4,2,2170
"Gala",1.5,"Poor",362,5,1,2171
"Gala",2.5,"Poor",362,5,2,2171
"Gala",2,"Poor",362,6,1,2172
"Gala",1.5,"Excellent",362,6,2,2172
"Gala",4,"Poor",363,1,1,2173
"Pink Lady",1.5,"Average",363,1,2,2173
"Red Delicious",2.5,"Average",363,2,1,2174
"Red Delicious",3,"Average",363,2,2,2174
"Fuji",1.5,"Average",363,3,1,2175
"Pink Lady",4,"Poor",363,3,2,2175
"Pink Lady",2.5,"Excellent",363,4,1,2176
"Honeycrisp",4,"Excellent",363,4,2,2176
"Honeycrisp",1.5,"Excellent",363,5,1,2177
"Honeycrisp",4,"Excellent",363,5,2,2177
"Honeycrisp",2.5,"Excellent",363,6,1,2178
"Pink Lady",1.5,"Average",363,6,2,2178
"Red Delicious",2.5,"Excellent",364,1,1,2179
"Fuji",1,"Poor",364,1,2,2179
"Red Delicious",2.5,"Excellent",364,2,1,2180
"Fuji",1,"Excellent",364,2,2,2180
"Honeycrisp",4,"Average",364,3,1,2181
"Gala",2,"Average",364,3,2,2181
"Red Delicious",1,"Average",364,4,1,2182
"Honeycrisp",2,"Poor",364,4,2,2182
"Fuji",2.5,"Average",364,5,1,2183
"Pink Lady",1,"Average",364,5,2,2183
"Fuji",1.5,"Average",364,6,1,2184
"Fuji",2.5,"Poor",364,6,2,2184
"Gala",3.5,"Excellent",365,1,1,2185
"Fuji",2,"Excellent",365,1,2,2185
"Pink Lady",1.5,"Excellent",365,2,1,2186
"Pink Lady",1.5,"Poor",365,2,2,2186
"Fuji",2.5,"Excellent",365,3,1,2187
"Fuji",2,"Excellent",365,3,2,2187
"Honeycrisp",2,"Average",365,4,1,2188
"Pink Lady",4,"Excellent",365,4,2,2188
"Honeycrisp",3,"Excellent",365,5,1,2189
"Honeycrisp",2,"Average",365,5,2,2189
"Fuji",1,"Poor",365,6,1,2190
"Fuji",3.5,"Average",365,6,2,2190
"Gala",3.5,"Excellent",366,1,1,2191
"Honeycrisp",2,"Poor",366,1,2,2191
"Gala",3.5,"Average",366,2,1,2192
"Honeycrisp",2.5,"Poor",366,2,2,2192
"Gala",3.5,"Poor",366,3,1,2193
"Pink Lady",1.5,"Average",366,3,2,2193
"Honeycrisp",1.5,"Excellent",366,4,1,2194
"Gala",1,"Poor",366,4,2,2194
"Red Delicious",3.5,"Poor",366,5,1,2195
"Red Delicious",3.5,"Average",366,5,2,2195
"Pink Lady",4,"Excellent",366,6,1,2196
"Gala",3,"Excellent",366,6,2,2196
"Fuji",3.5,"Poor",367,1,1,2197
"Fuji",1,"Average",367,1,2,2197
"Pink Lady",4,"Average",367,2,1,2198
"Fuji",3,"Poor",367,2,2,2198
"Pink Lady",1.5,"Poor",367,3,1,2199
"Pink Lady",1.5,"Average",367,3,2,2199
"Honeycrisp",3,"Excellent",367,4,1,2200
"Pink Lady",4,"Excellent",367,4,2,2200
"Fuji",3.5,"Average",367,5,1,2201
"Honeycrisp",1,"Average",367,5,2,2201
"Pink Lady",1,"Poor",367,6,1,2202
"Gala",1.5,"Poor",367,6,2,2202
"Honeycrisp",2.5,"Excellent",368,1,1,2203
"Red Delicious",2.5,"Poor",368,1,2,2203
"Honeycrisp",2.5,"Average",368,2,1,2204
"Red Delicious",3.5,"Poor",368,2,2,2204
"Fuji",1.5,"Poor",368,3,1,2205
"Fuji",4,"Average",368,3,2,2205
"Gala",1,"Average",368,4,1,2206
"Red Delicious",3.5,"Poor",368,4,2,2206
"Honeycrisp",3.5,"Average",368,5,1,2207
"Pink Lady",3,"Average",368,5,2,2207
"Red Delicious",1.5,"Average",368,6,1,2208
"Honeycrisp",3,"Excellent",368,6,2,2208
"Pink Lady",1.5,"Average",369,1,1,2209
"Fuji",4,"Average",369,1,2,2209
"Gala",2,"Average",369,2,1,2210
"Gala",4,"Excellent",369,2,2,2210
"Pink Lady",4,"Average",369,3,1,2211
"Red Delicious",2.5,"Poor",369,3,2,2211
"Fuji",2,"Poor",369,4,1,2212
"Gala",2.5,"Poor",369,4,2,2212
"Fuji",1.5,"Poor",369,5,1,2213
"Red Delicious",2,"Poor",369,5,2,2213
"Red Delicious",1.5,"Excellent",369,6,1,2214
"Honeycrisp",2.5,"Excellent",369,6,2,2214
"Honeycrisp",1.5,"Poor",370,1,1,2215
"Pink Lady",3,"Excellent",370,1,2,2215
"Honeycrisp",4,"Poor",370,2,1,2216
"Pink Lady",3.5,"Excellent",370,2,2,2216
"Fuji",2,"Poor",370,3,1,2217
"Honeycrisp",2,"Average",370,3,2,2217
"Red Delicious",2,"Excellent",370,4,1,2218
"Pink Lady",3,"Excellent",370,4,2,2218
"Red Delicious",2,"Excellent",370,5,1,2219
"Pink Lady",2,"Poor",370,5,2,2219
"Fuji",3.5,"Excellent",370,6,1,2220
"Red Delicious",2,"Average",370,6,2,2220
"Honeycrisp",1.5,"Excellent",371,1,1,2221
"Pink Lady",1,"Excellent",371,1,2,2221
"Honeycrisp",1.5,"Poor",371,2,1,2222
"Honeycrisp",3,"Excellent",371,2,2,2222
"Gala",1,"Average",371,3,1,2223
"Red Delicious",3,"Excellent",371,3,2,2223
"Red Delicious",1,"Excellent",371,4,1,2224
"Honeycrisp",1.5,"Average",371,4,2,2224
"Red Delicious",1.5,"Average",371,5,1,2225
"Honeycrisp",4,"Excellent",371,5,2,2225
"Red Delicious",1,"Average",371,6,1,2226
"Fuji",1.5,"Average",371,6,2,2226
"Gala",2.5,"Poor",372,1,1,2227
"Gala",1,"Poor",372,1,2,2227
"Pink Lady",1.5,"Average",372,2,1,2228
"Fuji",3.5,"Poor",372,2,2,2228
"Fuji",1,"Poor",372,3,1,2229
"Red Delicious",3.5,"Poor",372,3,2,2229
"Pink Lady",1.5,"Poor",372,4,1,2230
"Honeycrisp",1,"Average",372,4,2,2230
"Red Delicious",2.5,"Average",372,5,1,2231
"Fuji",3,"Average",372,5,2,2231
"Honeycrisp",2.5,"Excellent",372,6,1,2232
"Red Delicious",1.5,"Poor",372,6,2,2232
"Pink Lady",3,"Poor",373,1,1,2233
"Pink Lady",1,"Average",373,1,2,2233
"Gala",1,"Poor",373,2,1,2234
"Red Delicious",1.5,"Poor",373,2,2,2234
"Gala",3,"Average",373,3,1,2235
"Red Delicious",2,"Excellent",373,3,2,2235
"Gala",2.5,"Poor",373,4,1,2236
"Fuji",1,"Average",373,4,2,2236
"Gala",2,"Average",373,5,1,2237
"Gala",3,"Excellent",373,5,2,2237
"Red Delicious",2,"Excellent",373,6,1,2238
"Honeycrisp",2,"Poor",373,6,2,2238
"Pink Lady",3,"Poor",374,1,1,2239
"Gala",2.5,"Average",374,1,2,2239
"Fuji",4,"Average",374,2,1,2240
"Pink Lady",1.5,"Average",374,2,2,2240
"Fuji",2.5,"Excellent",374,3,1,2241
"Pink Lady",1.5,"Poor",374,3,2,2241
"Honeycrisp",1.5,"Excellent",374,4,1,2242
"Gala",3.5,"Excellent",374,4,2,2242
"Honeycrisp",3.5,"Excellent",374,5,1,2243
"Honeycrisp",2.5,"Average",374,5,2,2243
"Honeycrisp",1.5,"Average",374,6,1,2244
"Fuji",1.5,"Average",374,6,2,2244
"Gala",4,"Poor",375,1,1,2245
"Honeycrisp",1.5,"Average",375,1,2,2245
"Pink Lady",3.5,"Average",375,2,1,2246
"Pink Lady",1,"Excellent",375,2,2,2246
"Honeycrisp",1.5,"Poor",375,3,1,2247
"Fuji",1,"Excellent",375,3,2,2247
"Honeycrisp",2,"Average",375,4,1,2248
"Gala",3,"Excellent",375,4,2,2248
"Fuji",2,"Excellent",375,5,1,2249
"Pink Lady",4,"Excellent",375,5,2,2249
"Pink Lady",1,"Average",375,6,1,2250
"Pink Lady",1.5,"Poor",375,6,2,2250
